MFG_DAY,TFT_CHIP_ID,LOT_ID,TFT_GLASS_ID,CF_GLASS_ID,PRODUCT_CODE,MODULE_MODEL_NO,MULTI_DEFECT_CODE,MULTI_JND,PIC_ID,TEST_TOOL_ID,X,Y,GRADE
4/7/2022,D28C2SA,612D28,612D28C2S,D85Q133JCP,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D28C2SAZZ_20220407034905_0_L050P_resize.bmp,JI13,731,1388,N
4/7/2022,D28C2XA,612D28,612D28C2X,D85Q133L8Y,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28C2XAZZ_20220407051124_0_L050P_resize.bmp,JI13,6743,1521,P
4/7/2022,D28C3YA,612D28,612D28C3Y,D85Q133JSS,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28C3YAZZ_20220407211601_0_L050P_resize.bmp,JI13,6840,2901,P
4/7/2022,D28C3YB,612D28,612D28C3Y,D85Q133JSS,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28C3YBZZ_20220407211052_0_L050P_resize.bmp,JI13,5304,658,P
4/7/2022,D28W1SA,6A2D28,6A2D28W1S,D85Q133KSB,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,6A2D28W1SAZZ_20220407195849_0_L050P_resize.bmp,JI13,6737,1541,P
4/7/2022,D28W2XB,6A2D28,6A2D28W2X,D85Q133L9F,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D28W2XBZZ_20220407024659_0_L050P_resize.bmp,JI13,1094,4184,P
4/7/2022,D28W3KA,6A2D28,6A2D28W3K,D85Q133L94,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,6A2D28W3KAZZ_20220407033512_0_L050P_resize.bmp,JI13,5504,2076,P
4/7/2022,D28W9RB,6A2D28,6A2D28W9R,D85Q133KS5,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D28W9RBZZ_20220407072113_0_L050P_resize.bmp,JI13,5650,241,P
4/7/2022,D28X7MA,612D28,612D28X7M,D85Q133KSW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28X7MAZZ_20220407195258_0_L050P_resize.bmp,JI13,819,3104,P
4/7/2022,D28Z1KA,612D28,612D28Z1K,D85Q133L55,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D28Z1KAZZ_20220407123138_0_L050P_resize.bmp,JI13,6964,3813,N
4/7/2022,D28Z41A,612D28,612D28Z41,D85Q133L5E,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28Z41AZZ_20220407210430_0_L050P_resize.bmp,JI13,6700,2734,P
4/7/2022,D28Z41B,612D28,612D28Z41,D85Q133L5E,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28Z41BZZ_20220407110040_0_L050P_resize.bmp,JI13,6840,991,P
4/7/2022,D28Z4CB,612D28,612D28Z4C,D85Q133L83,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28Z4CBZZ_20220407183346_0_L050P_resize.bmp,JI13,1984,1342,P
4/7/2022,D28Z6BA,612D28,612D28Z6B,D85Q133L8W,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28Z6BAZZ_20220407134343_0_L050P_resize.bmp,JI13,485,563,P
4/7/2022,D28Z7QA,612D28,612D28Z7Q,D85Q133KRU,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28Z7QAZZ_20220407002336_0_L050P_resize.bmp,JI13,6804,3695,P
4/7/2022,D28Z8GA,612D28,612D28Z8G,D85Q133KT1,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D28Z8GAZZ_20220407091921_0_L050P_resize.bmp,JI13,818,3268,N
4/7/2022,D28Z8RA,612D28,612D28Z8R,D85Q133JR6,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28Z8RAZZ_20220407204733_0_L050P_resize.bmp,JI13,6926,3746,P
4/7/2022,D2902LA,612D29,612D2902L,D85Q133L75,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D2902LAZZ_20220407205616_0_L050P_resize.bmp,JI13,1547,3878,P
4/7/2022,D29B5JB,612D29,612D29B5J,D85Q133JU1,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D29B5JBZZ_20220407181404_0_L050P_resize.bmp,JI13,3360,1114,N
4/7/2022,D3226XB,612D32,612D3226X,D85Q133VLT,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3226XBZZ_20220407081056_0_L050P_resize.bmp,JI13,4870,2499,N
4/7/2022,D3227CB,612D32,612D3227C,D85Q133TTC,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D3227CBZZ_20220407081804_0_L050P_resize.bmp,JI13,488,596,P
4/7/2022,D3232PB,612D32,612D3232P,D85Q133TDJ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D3232PBZZ_20220407101347_0_L050P_resize.bmp,JI13,5718,514,P
4/7/2022,D3244GA,612D32,612D3244G,D85Q133QWP,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D3244GAZZ_20220407193337_0_L050P_resize.bmp,JI13,252,3598,P
4/7/2022,D3257KA,612D32,612D3257K,D85Q133TSL,T850MVR05,T850MVR05-1/K1,L128 Mura,3,612D3257KAZZ_20220407143412_0_L050P_resize.bmp,JI13,5447,2608,N
4/7/2022,D32B3BB,612D32,612D32B3B,D85Q133TR2,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D32B3BBZZ_20220407084107_0_L050P_resize.bmp,JI13,490,558,P
4/7/2022,D32B8XB,612D32,612D32B8X,D85Q133U15,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D32B8XBZZ_20220407032800_0_L050P_resize.bmp,JI13,4724,2041,N
4/7/2022,D32G3DB,6A2D32,6A2D32G3D,D85Q133VDK,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D32G3DBZZ_20220407094500_0_L050P_resize.bmp,JI13,1688,1372,P
4/7/2022,D3366GA,6A2D33,6A2D3366G,D85Q133TCN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,6A2D3366GAZZ_20220407022459_0_L050P_resize.bmp,JI13,4920,2770,P
4/7/2022,D3366GB,6A2D33,6A2D3366G,D85Q133TCN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D3366GBZZ_20220407022531_0_L050P_resize.bmp,JI13,6824,1038,P
4/7/2022,D3376EA,6A2D33,6A2D3376E,D85Q133UKB,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,6A2D3376EAZZ_20220407102157_0_L050P_resize.bmp,JI13,5139,1031,Z
4/7/2022,D3380BB,6A2D33,6A2D3380B,D85Q133VQA,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D3380BBZZ_20220407225937_0_L050P_resize.bmp,JI13,6835,3998,P
4/7/2022,D33F8LA,6A2D33,6A2D33F8L,D85Q133TSW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D33F8LAZZ_20220407143554_0_L050P_resize.bmp,JI13,498,599,P
4/7/2022,D33W6LB,6A2D33,6A2D33W6L,D85Q133QHD,T850MVR05,T850MVR05-1/K1,L128 Mura,3,6A2D33W6LBZZ_20220407084210_0_L050P_resize.bmp,JI13,432,729,N
4/7/2022,D33Y41A,6A2D33,6A2D33Y41,D85Q133QTN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D33Y41AZZ_20220407065504_0_L050P_resize.bmp,JI13,4110,4188,P
4/7/2022,D33Z7UB,4D2D33,4D2D33Z7U,D85Q133TDB,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,4D2D33Z7UBZZ_20220407120610_0_L050P_resize.bmp,JI13,1659,610,N
4/7/2022,D34A0GB,6A2D34,6A2D34A0G,D85Q133U3N,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,6A2D34A0GBZZ_20220407022426_0_L050P_resize.bmp,JI13,2866,612,P
4/7/2022,D34B9AB,6A2D34,6A2D34B9A,D85Q133TDX,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D34B9ABZZ_20220407214612_0_L050P_resize.bmp,JI13,505,562,P
4/7/2022,D34B9QA,6A2D34,6A2D34B9Q,D85Q133TSJ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D34B9QAZZ_20220407143631_0_L050P_resize.bmp,JI13,6806,1107,P
4/7/2022,DCKD8VB,611DCK,611DCKD8V,D85Q1236VX,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,611DCKD8VBZZ_20220407164156_0_L050P_resize.bmp,JI13,1100,658,P
4/8/2022,D11T7AA,612D11,612D11T7A,D85Q132UCP,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D11T7AAZZ_20220408024848_0_L050P_resize.bmp,JI13,3905,2543,P
4/8/2022,D12C8FA,612D12,612D12C8F,D85Q1235AF,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D12C8FAZZ_20220408030336_0_L050P_resize.bmp,JI13,1924,200,P
4/8/2022,D2895RB,612D28,612D2895R,D85Q133KS9,T850MVR05,T850MVR05-1/K1,L128 Mura,3.1,612D2895RBZZ_20220408031622_0_L050P_resize.bmp,JI13,5004,176,N
4/8/2022,D2896TA,612D28,612D2896T,D85Q133KE1,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D2896TAZZ_20220408032528_0_L050P_resize.bmp,JI13,121,3725,P
4/8/2022,D2897WB,612D28,612D2897W,D85Q133L9D,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D2897WBZZ_20220408204555_0_L050P_resize.bmp,JI13,672,598,P
4/8/2022,D28A0DB,612D28,612D28A0D,D85Q133L3R,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28A0DBZZ_20220408052358_0_L050P_resize.bmp,JI13,491,571,P
4/8/2022,D28A0LA,612D28,612D28A0L,D85Q133L7D,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28A0LAZZ_20220408114236_0_L050P_resize.bmp,JI13,3224,1012,P
4/8/2022,D28A0TB,612D28,612D28A0T,D85Q133JRY,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28A0TBZZ_20220408092702_0_L050P_resize.bmp,JI13,6360,2226,P
4/8/2022,D28A51B,612D28,612D28A51,D85Q133KCV,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28A51BZZ_20220408063520_0_L050P_resize.bmp,JI13,491,571,P
4/8/2022,D28A5SB,612D28,612D28A5S,D85Q133JG9,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28A5SBZZ_20220408003026_0_L050P_resize.bmp,JI13,2144,298,P
4/8/2022,D28A7UB,612D28,612D28A7U,D85Q133L7L,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28A7UBZZ_20220408001301_0_L050P_resize.bmp,JI13,5697,523,P
4/8/2022,D28A9RB,612D28,612D28A9R,D85Q133KEE,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28A9RBZZ_20220408022353_0_L050P_resize.bmp,JI13,4229,138,P
4/8/2022,D28B4GA,612D28,612D28B4G,D85Q133JS7,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28B4GAZZ_20220408195618_0_L050P_resize.bmp,JI13,332,3444,P
4/8/2022,D28C1AA,612D28,612D28C1A,D85Q133JQW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28C1AAZZ_20220408041422_0_L050P_resize.bmp,JI13,5559,3587,P
4/8/2022,D28C1CB,612D28,612D28C1C,D85Q133L4P,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28C1CBZZ_20220408061715_0_L050P_resize.bmp,JI13,5305,3338,P
4/8/2022,D28C1ZB,612D28,612D28C1Z,D85Q133KDT,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28C1ZBZZ_20220408011929_0_L050P_resize.bmp,JI13,2086,1212,P
4/8/2022,D28C2HA,612D28,612D28C2H,D85Q133HU0,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D28C2HAZZ_20220408201421_0_L050P_resize.bmp,JI13,6758,2314,N
4/8/2022,D28C3PB,612D28,612D28C3P,D85Q133L6N,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28C3PBZZ_20220408122247_0_L050P_resize.bmp,JI13,2440,1505,P
4/8/2022,D28X0PA,6A2D28,6A2D28X0P,D85Q133L6G,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D28X0PAZZ_20220408120622_0_L050P_resize.bmp,JI13,5857,3926,P
4/8/2022,D28X0PB,6A2D28,6A2D28X0P,D85Q133L6G,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D28X0PBZZ_20220408033057_0_L050P_resize.bmp,JI13,5260,170,P
4/8/2022,D28X0QB,6A2D28,6A2D28X0Q,D85Q133L64,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D28X0QBZZ_20220408052521_0_L050P_resize.bmp,JI13,1424,58,P
4/8/2022,D28X4PB,612D28,612D28X4P,D85Q133JTD,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28X4PBZZ_20220408064800_0_L050P_resize.bmp,JI13,2073,310,P
4/8/2022,D28X6UB,612D28,612D28X6U,D7BM43000M,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28X6UBZZ_20220408143633_0_L050P_resize.bmp,JI13,3842,242,P
4/8/2022,D28X7AB,612D28,612D28X7A,D85Q133L71,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28X7ABZZ_20220408054721_0_L050P_resize.bmp,JI13,4744,163,P
4/8/2022,D28X7DB,612D28,612D28X7D,D85Q133JF5,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D28X7DBZZ_20220408015145_0_L050P_resize.bmp,JI13,2099,581,P
4/8/2022,D28X7FB,612D28,612D28X7F,D85Q133KFW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D28X7FBZZ_20220408053540_0_L050P_resize.bmp,JI13,2687,1500,N
4/8/2022,D28X7HA,612D28,612D28X7H,D85Q133JCQ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28X7HAZZ_20220408111508_0_L050P_resize.bmp,JI13,774,3386,P
4/8/2022,D28Z2AB,612D28,612D28Z2A,D85Q133JAH,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28Z2ABZZ_20220408122052_0_L050P_resize.bmp,JI13,1936,725,P
4/8/2022,D28Z6YA,612D28,612D28Z6Y,D85Q133KUN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28Z6YAZZ_20220408081430_0_L050P_resize.bmp,JI13,112,3539,P
4/8/2022,D28Z7FA,612D28,612D28Z7F,D85Q133K4X,T850MVR05,T850MVR05-1/K1,L128 Mura,3,612D28Z7FAZZ_20220408082342_0_L050P_resize.bmp,JI13,790,520,N
4/8/2022,D28Z7HB,612D28,612D28Z7H,D85Q133KW7,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28Z7HBZZ_20220408015344_0_L050P_resize.bmp,JI13,489,482,P
4/8/2022,D28Z7XA,612D28,612D28Z7X,D85Q133JBX,T850MVR05,T850MVR05-1/K1,L128 Mura,3,612D28Z7XAZZ_20220408082209_0_L050P_resize.bmp,JI13,6423,2523,N
4/8/2022,D28Z8LA,612D28,612D28Z8L,D85Q133KVT,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D28Z8LAZZ_20220408042151_0_L050P_resize.bmp,JI13,6669,3575,N
4/8/2022,D2900TB,612D29,612D2900T,D85Q133HTQ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D2900TBZZ_20220408214701_0_L050P_resize.bmp,JI13,6199,72,P
4/8/2022,D2901SB,612D29,612D2901S,D85Q133HU7,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D2901SBZZ_20220408003134_0_L050P_resize.bmp,JI13,491,467,P
4/8/2022,D29B5FA,612D29,612D29B5F,D85Q133KD2,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D29B5FAZZ_20220408002505_0_L050P_resize.bmp,JI13,2175,3123,P
4/8/2022,D29B8JB,612D29,612D29B8J,D85Q133KVU,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D29B8JBZZ_20220408040201_0_L050P_resize.bmp,JI13,4760,131,P
4/8/2022,D29C0MB,612D29,612D29C0M,D85Q133JFR,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D29C0MBZZ_20220408052120_0_L050P_resize.bmp,JI13,3384,86,P
4/8/2022,D3231JB,612D32,612D3231J,D85Q133QD6,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D3231JBZZ_20220408080626_0_L050P_resize.bmp,JI13,5104,338,P
4/8/2022,D3231KB,612D32,612D3231K,D85Q133ULW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D3231KBZZ_20220408215743_0_L050P_resize.bmp,JI13,3232,617,N
4/8/2022,D3252DB,612D32,612D3252D,D85Q133QX9,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D3252DBZZ_20220408194758_0_L050P_resize.bmp,JI13,486,406,N
4/8/2022,D3257CB,612D32,612D3257C,D85Q133Q1U,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3257CBZZ_20220408121625_0_L050P_resize.bmp,JI13,1429,537,N
4/8/2022,D3263KA,612D32,612D3263K,D85Q133QWX,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3263KAZZ_20220408194259_0_L050P_resize.bmp,JI13,6228,1852,N
4/8/2022,D32B3ZA,612D32,612D32B3Z,D85Q133VHQ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D32B3ZAZZ_20220408174954_0_L050P_resize.bmp,JI13,1550,2361,N
4/8/2022,D32C3MB,612D32,612D32C3M,D85Q133UG8,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D32C3MBZZ_20220408163325_0_L050P_resize.bmp,JI13,4772,51,P
4/8/2022,D32D0BA,612D32,612D32D0B,D85Q133TSH,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D32D0BAZZ_20220408123723_0_L050P_resize.bmp,JI13,4344,1557,N
4/8/2022,D3374GA,6A2D33,6A2D3374G,D85Q133U3V,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,6A2D3374GAZZ_20220408131910_0_L050P_resize.bmp,JI13,4864,1757,N
4/8/2022,D3380FA,6A2D33,6A2D3380F,D85Q133QDG,T850MVR05,T850MVR05-1/K1,L128 Mura,3.4,6A2D3380FAZZ_20220408213120_0_L050P_resize.bmp,JI13,4990,3318,N
4/8/2022,D3380RA,6A2D33,6A2D3380R,D85Q133TW3,T850MVR05,T850MVR05-1/K1,L128 Mura,3,6A2D3380RAZZ_20220408224030_0_L050P_resize.bmp,JI13,503,571,N
4/8/2022,D3383FA,6A2D33,6A2D3383F,D85Q133TR0,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D3383FAZZ_20220408103651_0_L050P_resize.bmp,JI13,6024,2166,P
4/8/2022,D33F5ZB,6A2D33,6A2D33F5Z,D85Q133TCR,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D33F5ZBZZ_20220408124948_0_L050P_resize.bmp,JI13,1584,1048,P
4/8/2022,D3405PA,6A2D34,6A2D3405P,D85Q133QU8,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D3405PAZZ_20220408164125_0_L050P_resize.bmp,JI13,4700,2277,P
4/8/2022,D3414TB,6A2D34,6A2D3414T,D85Q133QSD,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D3414TBZZ_20220408084027_0_L050P_resize.bmp,JI13,6083,2772,P
4/8/2022,D34A5GA,6A2D34,6A2D34A5G,D85Q133U3L,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D34A5GAZZ_20220408164310_0_L050P_resize.bmp,JI13,3760,852,P
4/8/2022,D34A5TA,6A2D34,6A2D34A5T,D85Q133Q1D,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D34A5TAZZ_20220408181836_0_L050P_resize.bmp,JI13,3299,2728,P
4/8/2022,DCKG0HB,611DCK,611DCKG0H,D85Q12364G,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,611DCKG0HBZZ_20220408090349_0_L050P_resize.bmp,JI13,3396,1736,N
4/9/2022,D28A3WA,612D28,612D28A3W,D85Q133KW5,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28A3WAZZ_20220409014407_0_L050P_resize.bmp,JI13,1584,1208,P
4/9/2022,D28B2TB,612D28,612D28B2T,D85Q133JG2,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28B2TBZZ_20220409055622_0_L050P_resize.bmp,JI13,2236,560,P
4/9/2022,D28C1TA,612D28,612D28C1T,D85Q133JSB,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,612D28C1TAZZ_20220409055315_0_L050P_resize.bmp,JI13,5374,2358,P
4/9/2022,D28W7DA,6A2D28,6A2D28W7D,D85Q133VEJ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D28W7DAZZ_20220409023620_0_L050P_resize.bmp,JI13,5657,2806,P
4/9/2022,D2902NA,612D29,612D2902N,D85Q133QDN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,612D2902NAZZ_20220409044435_0_L050P_resize.bmp,JI13,6634,3666,P
4/9/2022,D3252AA,612D32,612D3252A,D85Q133Q1R,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3252AAZZ_20220409015311_0_L050P_resize.bmp,JI13,492,601,N
4/9/2022,D3263PB,612D32,612D3263P,D85Q133TVD,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D3263PBZZ_20220409012400_0_L050P_resize.bmp,JI13,1740,1459,N
4/9/2022,D32G3YB,6A2D32,6A2D32G3Y,D85Q133QFH,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D32G3YBZZ_20220409001543_0_L050P_resize.bmp,JI13,643,641,P
4/9/2022,D3373PB,6A2D33,6A2D3373P,D85Q133TCW,T850MVR05,T850MVR05-1/K1,L128 Mura,2.5,6A2D3373PBZZ_20220409033056_0_L050P_resize.bmp,JI13,721,841,P
4/9/2022,D3374NA,6A2D33,6A2D3374N,D85Q133TAG,T850MVR05,T850MVR05-1/K1,L128 Mura,3,6A2D3374NAZZ_20220409004842_0_L050P_resize.bmp,JI13,713,3532,N
4/9/2022,D3382WA,6A2D33,6A2D3382W,D85Q133QJ2,T850MVR05,T850MVR05-1/K1,L128 Mura,2.6,6A2D3382WAZZ_20220409063442_0_L050P_resize.bmp,JI13,5320,1584,P
4/9/2022,D33G0QA,6A2D33,6A2D33G0Q,D85Q133UFS,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,6A2D33G0QAZZ_20220409033644_0_L050P_resize.bmp,JI13,3020,1799,P
4/9/2022,D3400KB,4D2D34,4D2D3400K,D85Q133UME,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,4D2D3400KBZZ_20220409034537_0_L050P_resize.bmp,JI13,894,688,P
4/9/2022,D34A51B,6A2D34,6A2D34A51,D85Q133TTN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,6A2D34A51BZZ_20220409031610_0_L050P_resize.bmp,JI13,5068,515,N
4/10/2022,D28B1UA,612D28,612D28B1U,D85Q133L9T,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D28B1UAZZ_20220410093944_0_L050P_resize.bmp,JI13,2840,880,P
4/10/2022,D28C1XA,612D28,612D28C1X,D85Q133QCT,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28C1XAZZ_20220410081315_0_L050P_resize.bmp,JI13,1760,978,P
4/10/2022,D28C1XB,612D28,612D28C1X,D85Q133QCT,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28C1XBZZ_20220410104200_0_L050P_resize.bmp,JI13,557,517,P
4/10/2022,D28C3KA,612D28,612D28C3K,D85Q133L6E,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D28C3KAZZ_20220410184203_0_L050P_resize.bmp,JI13,576,3130,N
4/10/2022,D28Z7UB,612D28,612D28Z7U,D85Q133HUE,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D28Z7UBZZ_20220410074404_0_L050P_resize.bmp,JI13,4913,149,P
4/10/2022,D29B7ZA,612D29,612D29B7Z,D85Q133TDA,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D29B7ZAZZ_20220410093321_0_L050P_resize.bmp,JI13,582,536,P
4/10/2022,D3229QA,612D32,612D3229Q,D85Q133TQN,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,612D3229QAZZ_20220410215825_0_L050P_resize.bmp,JI13,5460,2745,N
4/10/2022,D3229XB,612D32,612D3229X,D85Q142VJU,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3229XBZZ_20220410214618_0_L050P_resize.bmp,JI13,809,3339,N
4/10/2022,D3230UA,612D32,612D3230U,D85Q142V2T,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D3230UAZZ_20220410175313_0_L050P_resize.bmp,JI13,6065,2627,N
4/10/2022,D3236XB,612D32,612D3236X,D85Q133TXB,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D3236XBZZ_20220410203951_0_L050P_resize.bmp,JI13,2440,834,P
4/10/2022,D3237RA,612D32,612D3237R,D85Q142VL4,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D3237RAZZ_20220410231858_0_L050P_resize.bmp,JI13,2761,3127,P
4/10/2022,D3239MA,612D32,612D3239M,D85Q142V2A,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D3239MAZZ_20220410143558_0_L050P_resize.bmp,JI13,1144,457,P
4/10/2022,D32541A,612D32,612D32541,D85Q142VTT,T850MVR05,T850MVR05-1/K1,L128 Mura,3.4,612D32541AZZ_20220410204946_0_L050P_resize.bmp,JI13,2998,2643,N
4/10/2022,D3257YA,612D32,612D3257Y,D85Q133Q1Q,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,612D3257YAZZ_20220410225127_0_L050P_resize.bmp,JI13,839,3612,P
4/10/2022,D32B3UB,612D32,612D32B3U,D85Q133TXU,T850MVR05,T850MVR05-1/K1,L128 Mura,2.4,612D32B3UBZZ_20220410092115_0_L050P_resize.bmp,JI13,2090,716,P
4/10/2022,D32G6DB,6A2D32,6A2D32G6D,D85Q133UJ1,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,6A2D32G6DBZZ_20220410165719_0_L050P_resize.bmp,JI13,2600,1501,N
4/10/2022,D32Q8ZB,612D32,612D32Q8Z,D85Q133U16,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,612D32Q8ZBZZ_20220410215615_0_L050P_resize.bmp,JI13,4550,2485,N
4/10/2022,D33681B,6A2D33,6A2D33681,D85Q142UCX,T850MVR05,T850MVR05-1/K1,L128 Mura,2.7,6A2D33681BZZ_20220410172554_0_L050P_resize.bmp,JI13,1243,154,P
4/10/2022,D3372DB,6A2D33,6A2D3372D,D85Q142UFZ,T850MVR05,T850MVR05-1/K1,L128 Mura,2.8,6A2D3372DBZZ_20220410132228_0_L050P_resize.bmp,JI13,1648,1843,N
4/10/2022,D3380EB,6A2D33,6A2D3380E,D85Q142WTX,T850MVR05,T850MVR05-1/K1,L128 Mura,3.1,6A2D3380EBZZ_20220410175039_0_L050P_resize.bmp,JI13,547,487,N
4/10/2022,D3385EB,6A2D33,6A2D3385E,D85Q133QBM,T850MVR05,T850MVR05-1/K1,L128 Mura,2.9,6A2D3385EBZZ_20220410113727_0_L050P_resize.bmp,JI13,1935,164,N
